,day,idx,omit,reward_zone_end,reward_zone_start,swap_type,swap_zone_end,swap_zone_start,trial,trial_type,animal,hdb_labels,HMM_label
33,14,GCAMP4_14_33,False,370,320,swap_distal,250.0,200.0,33,post_swap,GCAMP4,67,10
35,14,GCAMP4_14_35,False,370,320,swap_distal,250.0,200.0,35,post_swap,GCAMP4,1,2
36,14,GCAMP4_14_36,True,370,320,swap_distal,250.0,200.0,36,post_swap,GCAMP4,78,6
43,14,GCAMP4_14_43,False,370,320,swap_distal,250.0,200.0,43,post_swap,GCAMP4,41,1
44,14,GCAMP4_14_44,False,370,320,swap_distal,250.0,200.0,44,post_swap,GCAMP4,98,0
48,14,GCAMP4_14_48,False,370,320,swap_distal,250.0,200.0,48,post_swap,GCAMP4,25,2
49,14,GCAMP4_14_49,True,370,320,swap_distal,250.0,200.0,49,post_swap,GCAMP4,3,0
50,14,GCAMP4_14_50,False,370,320,swap_distal,250.0,200.0,50,post_swap,GCAMP4,67,10
54,14,GCAMP4_14_54,False,370,320,swap_distal,250.0,200.0,54,post_swap,GCAMP4,37,2
55,14,GCAMP4_14_55,False,370,320,swap_distal,250.0,200.0,55,post_swap,GCAMP4,97,0
56,14,GCAMP4_14_56,False,370,320,swap_distal,250.0,200.0,56,post_swap,GCAMP4,41,6
57,14,GCAMP4_14_57,False,370,320,swap_distal,250.0,200.0,57,post_swap,GCAMP4,19,2
62,14,GCAMP4_14_62,False,370,320,swap_distal,250.0,200.0,62,post_swap,GCAMP4,67,10
63,14,GCAMP4_14_63,False,370,320,swap_distal,250.0,200.0,63,post_swap,GCAMP4,87,0
64,14,GCAMP4_14_64,True,370,320,swap_distal,250.0,200.0,64,post_swap,GCAMP4,86,10
67,14,GCAMP4_14_67,True,370,320,swap_distal,250.0,200.0,67,post_swap,GCAMP4,86,10
68,14,GCAMP4_14_68,False,370,320,swap_distal,250.0,200.0,68,post_swap,GCAMP4,-1,0
69,14,GCAMP4_14_69,False,370,320,swap_distal,250.0,200.0,69,post_swap,GCAMP4,-1,0
70,14,GCAMP4_14_70,False,370,320,swap_distal,250.0,200.0,70,post_swap,GCAMP4,36,1
71,14,GCAMP4_14_71,False,370,320,swap_distal,250.0,200.0,71,post_swap,GCAMP4,91,1
72,14,GCAMP4_14_72,False,370,320,swap_distal,250.0,200.0,72,post_swap,GCAMP4,90,2
73,14,GCAMP4_14_73,False,370,320,swap_distal,250.0,200.0,73,post_swap,GCAMP4,2,2
74,14,GCAMP4_14_74,False,370,320,swap_distal,250.0,200.0,74,post_swap,GCAMP4,42,2
0,3,GCAMP7_3_0,False,130,80,swap_distal,370.0,320.0,0,pre_swap,GCAMP7,48,8
1,3,GCAMP7_3_1,False,130,80,swap_distal,370.0,320.0,1,pre_swap,GCAMP7,72,7
2,3,GCAMP7_3_2,False,130,80,swap_distal,370.0,320.0,2,pre_swap,GCAMP7,40,3
3,3,GCAMP7_3_3,False,130,80,swap_distal,370.0,320.0,3,pre_swap,GCAMP7,40,3
4,3,GCAMP7_3_4,False,130,80,swap_distal,370.0,320.0,4,pre_swap,GCAMP7,40,3
5,3,GCAMP7_3_5,False,130,80,swap_distal,370.0,320.0,5,pre_swap,GCAMP7,40,7
6,3,GCAMP7_3_6,False,130,80,swap_distal,370.0,320.0,6,pre_swap,GCAMP7,40,9
7,3,GCAMP7_3_7,False,130,80,swap_distal,370.0,320.0,7,pre_swap,GCAMP7,40,7
8,3,GCAMP7_3_8,False,130,80,swap_distal,370.0,320.0,8,pre_swap,GCAMP7,40,7
9,3,GCAMP7_3_9,False,130,80,swap_distal,370.0,320.0,9,pre_swap,GCAMP7,40,7
10,3,GCAMP7_3_10,False,130,80,swap_distal,370.0,320.0,10,pre_swap,GCAMP7,40,7
11,3,GCAMP7_3_11,False,130,80,swap_distal,370.0,320.0,11,pre_swap,GCAMP7,40,7
12,3,GCAMP7_3_12,False,130,80,swap_distal,370.0,320.0,12,pre_swap,GCAMP7,40,3
13,3,GCAMP7_3_13,False,130,80,swap_distal,370.0,320.0,13,pre_swap,GCAMP7,39,3
14,3,GCAMP7_3_14,True,130,80,swap_distal,370.0,320.0,14,pre_swap,GCAMP7,83,9
15,3,GCAMP7_3_15,True,130,80,swap_distal,370.0,320.0,15,pre_swap,GCAMP7,40,9
16,3,GCAMP7_3_16,False,130,80,swap_distal,370.0,320.0,16,pre_swap,GCAMP7,40,7
17,3,GCAMP7_3_17,True,130,80,swap_distal,370.0,320.0,17,pre_swap,GCAMP7,83,9
18,3,GCAMP7_3_18,True,130,80,swap_distal,370.0,320.0,18,pre_swap,GCAMP7,83,9
19,3,GCAMP7_3_19,False,130,80,swap_distal,370.0,320.0,19,pre_swap,GCAMP7,40,3
20,3,GCAMP7_3_20,False,130,80,swap_distal,370.0,320.0,20,pre_swap,GCAMP7,27,3
21,3,GCAMP7_3_21,False,130,80,swap_distal,370.0,320.0,21,pre_swap,GCAMP7,27,3
22,3,GCAMP7_3_22,False,130,80,swap_distal,370.0,320.0,22,pre_swap,GCAMP7,27,3
23,3,GCAMP7_3_23,False,130,80,swap_distal,370.0,320.0,23,pre_swap,GCAMP7,39,3
24,3,GCAMP7_3_24,False,130,80,swap_distal,370.0,320.0,24,pre_swap,GCAMP7,39,3
25,3,GCAMP7_3_25,True,130,80,swap_distal,370.0,320.0,25,pre_swap,GCAMP7,31,5
26,3,GCAMP7_3_26,True,130,80,swap_distal,370.0,320.0,26,pre_swap,GCAMP7,31,9
27,3,GCAMP7_3_27,False,130,80,swap_distal,370.0,320.0,27,pre_swap,GCAMP7,40,7
28,3,GCAMP7_3_28,False,130,80,swap_distal,370.0,320.0,28,pre_swap,GCAMP7,40,7
29,3,GCAMP7_3_29,False,130,80,swap_distal,370.0,320.0,29,pre_swap,GCAMP7,72,7
30,3,GCAMP7_3_30,True,370,320,swap_distal,130.0,80.0,30,post_swap,GCAMP7,83,5
31,3,GCAMP7_3_31,True,370,320,swap_distal,130.0,80.0,31,post_swap,GCAMP7,83,9
32,3,GCAMP7_3_32,False,370,320,swap_distal,130.0,80.0,32,post_swap,GCAMP7,72,8
33,3,GCAMP7_3_33,False,370,320,swap_distal,130.0,80.0,33,post_swap,GCAMP7,72,9
34,3,GCAMP7_3_34,False,370,320,swap_distal,130.0,80.0,34,post_swap,GCAMP7,67,10
35,3,GCAMP7_3_35,False,370,320,swap_distal,130.0,80.0,35,post_swap,GCAMP7,67,10
36,3,GCAMP7_3_36,False,370,320,swap_distal,130.0,80.0,36,post_swap,GCAMP7,67,10
37,3,GCAMP7_3_37,False,370,320,swap_distal,130.0,80.0,37,post_swap,GCAMP7,67,10
38,3,GCAMP7_3_38,True,370,320,swap_distal,130.0,80.0,38,post_swap,GCAMP7,86,10
39,3,GCAMP7_3_39,True,370,320,swap_distal,130.0,80.0,39,post_swap,GCAMP7,86,10
40,3,GCAMP7_3_40,False,370,320,swap_distal,130.0,80.0,40,post_swap,GCAMP7,67,10
41,3,GCAMP7_3_41,False,370,320,swap_distal,130.0,80.0,41,post_swap,GCAMP7,67,10
42,3,GCAMP7_3_42,False,370,320,swap_distal,130.0,80.0,42,post_swap,GCAMP7,67,1
43,3,GCAMP7_3_43,False,370,320,swap_distal,130.0,80.0,43,post_swap,GCAMP7,67,1
44,3,GCAMP7_3_44,False,370,320,swap_distal,130.0,80.0,44,post_swap,GCAMP7,67,10
45,3,GCAMP7_3_45,False,370,320,swap_distal,130.0,80.0,45,post_swap,GCAMP7,67,10
46,3,GCAMP7_3_46,True,370,320,swap_distal,130.0,80.0,46,post_swap,GCAMP7,86,10
47,3,GCAMP7_3_47,False,370,320,swap_distal,130.0,80.0,47,post_swap,GCAMP7,67,10
48,3,GCAMP7_3_48,False,370,320,swap_distal,130.0,80.0,48,post_swap,GCAMP7,67,10
49,3,GCAMP7_3_49,False,370,320,swap_distal,130.0,80.0,49,post_swap,GCAMP7,67,1
50,3,GCAMP7_3_50,False,370,320,swap_distal,130.0,80.0,50,post_swap,GCAMP7,67,1
