,idx,day,trial,reward_zone_start,reward_zone_end,swap_zone_start,swap_zone_end,trial_type,swap_type,omit,animal
54,4819,7,54,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
55,4820,7,55,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
56,4821,7,56,200,250,80.0,130.0,post_swap,swap_distal,True,GCAMP17
57,4822,7,57,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
58,4823,7,58,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
59,4824,7,59,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
60,4825,7,60,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
61,4826,7,61,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
62,4827,7,62,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
63,4828,7,63,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
64,4829,7,64,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
65,4830,7,65,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
66,4831,7,66,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
67,4832,7,67,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
68,4833,7,68,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
69,4834,7,69,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
70,4835,7,70,200,250,80.0,130.0,post_swap,swap_distal,True,GCAMP17
71,4836,7,71,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
72,4837,7,72,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
73,4838,7,73,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
74,4839,7,74,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
75,4840,7,75,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
76,4841,7,76,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
77,4842,7,77,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
78,4843,7,78,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
79,4844,7,79,200,250,80.0,130.0,post_swap,swap_distal,False,GCAMP17
0,4845,8,0,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
1,4846,8,1,200,250,80.0,130.0,pre_swap,swap_proximal,True,GCAMP17
2,4847,8,2,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
3,4848,8,3,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
4,4849,8,4,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
5,4850,8,5,200,250,80.0,130.0,pre_swap,swap_proximal,True,GCAMP17
6,4851,8,6,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
7,4852,8,7,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
8,4853,8,8,200,250,80.0,130.0,pre_swap,swap_proximal,True,GCAMP17
9,4854,8,9,200,250,80.0,130.0,pre_swap,swap_proximal,True,GCAMP17
10,4855,8,10,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
11,4856,8,11,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
12,4857,8,12,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
13,4858,8,13,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
14,4859,8,14,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
15,4860,8,15,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
16,4861,8,16,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
17,4862,8,17,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
18,4863,8,18,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
19,4864,8,19,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
20,4865,8,20,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
21,4866,8,21,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
22,4867,8,22,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
23,4868,8,23,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
24,4869,8,24,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
25,4870,8,25,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
26,4871,8,26,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
27,4872,8,27,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
28,4873,8,28,200,250,80.0,130.0,pre_swap,swap_proximal,True,GCAMP17
29,4874,8,29,200,250,80.0,130.0,pre_swap,swap_proximal,True,GCAMP17
30,4875,8,30,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
31,4876,8,31,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
32,4877,8,32,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
33,4878,8,33,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
34,4879,8,34,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
35,4880,8,35,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
36,4881,8,36,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
37,4882,8,37,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
38,4883,8,38,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
39,4884,8,39,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
40,4885,8,40,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
41,4886,8,41,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
42,4887,8,42,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
43,4888,8,43,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
44,4889,8,44,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
45,4890,8,45,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
46,4891,8,46,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
47,4892,8,47,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
48,4893,8,48,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
49,4894,8,49,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
50,4895,8,50,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
51,4896,8,51,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
52,4897,8,52,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
53,4898,8,53,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
54,4899,8,54,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
55,4900,8,55,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
56,4901,8,56,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
57,4902,8,57,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
58,4903,8,58,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
59,4904,8,59,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
60,4905,8,60,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
61,4906,8,61,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
62,4907,8,62,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
63,4908,8,63,80,130,200.0,250.0,post_swap,swap_proximal,True,GCAMP17
64,4909,8,64,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
65,4910,8,65,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
66,4911,8,66,80,130,200.0,250.0,post_swap,swap_proximal,True,GCAMP17
67,4912,8,67,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
68,4913,8,68,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
69,4914,8,69,80,130,200.0,250.0,post_swap,swap_proximal,True,GCAMP17
70,4915,8,70,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
71,4916,8,71,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
72,4917,8,72,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
73,4918,8,73,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
74,4919,8,74,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
75,4920,8,75,80,130,200.0,250.0,post_swap,swap_proximal,True,GCAMP17
76,4921,8,76,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
77,4922,8,77,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
78,4923,8,78,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
79,4924,8,79,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
0,4925,10,0,80,130,320.0,370.0,pre_swap,swap_distal,True,GCAMP17
1,4926,10,1,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
2,4927,10,2,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
3,4928,10,3,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
4,4929,10,4,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
5,4930,10,5,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
6,4931,10,6,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
7,4932,10,7,80,130,320.0,370.0,pre_swap,swap_distal,True,GCAMP17
8,4933,10,8,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
9,4934,10,9,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
10,4935,10,10,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
11,4936,10,11,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
12,4937,10,12,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
13,4938,10,13,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
14,4939,10,14,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
15,4940,10,15,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
16,4941,10,16,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
17,4942,10,17,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
18,4943,10,18,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
19,4944,10,19,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
20,4945,10,20,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
21,4946,10,21,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
22,4947,10,22,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
23,4948,10,23,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
24,4949,10,24,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
25,4950,10,25,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
26,4951,10,26,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
27,4952,10,27,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
28,4953,10,28,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
29,4954,10,29,80,130,320.0,370.0,pre_swap,swap_distal,False,GCAMP17
30,4955,10,30,320,370,80.0,130.0,post_swap,swap_distal,True,GCAMP17
31,4956,10,31,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
32,4957,10,32,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
33,4958,10,33,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
34,4959,10,34,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
35,4960,10,35,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
36,4961,10,36,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
37,4962,10,37,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
38,4963,10,38,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
39,4964,10,39,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
40,4965,10,40,320,370,80.0,130.0,post_swap,swap_distal,True,GCAMP17
41,4966,10,41,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
42,4967,10,42,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
43,4968,10,43,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
44,4969,10,44,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
45,4970,10,45,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
46,4971,10,46,320,370,80.0,130.0,post_swap,swap_distal,True,GCAMP17
47,4972,10,47,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
48,4973,10,48,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
49,4974,10,49,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
50,4975,10,50,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
51,4976,10,51,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
52,4977,10,52,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
53,4978,10,53,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
54,4979,10,54,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
55,4980,10,55,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
56,4981,10,56,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
57,4982,10,57,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
58,4983,10,58,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
59,4984,10,59,320,370,80.0,130.0,post_swap,swap_distal,True,GCAMP17
60,4985,10,60,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
61,4986,10,61,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
62,4987,10,62,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
63,4988,10,63,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
64,4989,10,64,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
65,4990,10,65,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
66,4991,10,66,320,370,80.0,130.0,post_swap,swap_distal,True,GCAMP17
67,4992,10,67,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
68,4993,10,68,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
69,4994,10,69,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
70,4995,10,70,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
71,4996,10,71,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
72,4997,10,72,320,370,80.0,130.0,post_swap,swap_distal,True,GCAMP17
73,4998,10,73,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
74,4999,10,74,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
75,5000,10,75,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
76,5001,10,76,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
77,5002,10,77,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
78,5003,10,78,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
79,5004,10,79,320,370,80.0,130.0,post_swap,swap_distal,False,GCAMP17
0,5005,12,0,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
1,5006,12,1,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
2,5007,12,2,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
3,5008,12,3,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
4,5009,12,4,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
5,5010,12,5,320,370,200.0,250.0,pre_swap,swap_proximal,True,GCAMP17
6,5011,12,6,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
7,5012,12,7,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
8,5013,12,8,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
9,5014,12,9,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
10,5015,12,10,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
11,5016,12,11,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
12,5017,12,12,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
13,5018,12,13,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
14,5019,12,14,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
15,5020,12,15,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
16,5021,12,16,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
17,5022,12,17,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
18,5023,12,18,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
19,5024,12,19,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
20,5025,12,20,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
21,5026,12,21,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
22,5027,12,22,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
23,5028,12,23,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
24,5029,12,24,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
25,5030,12,25,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
26,5031,12,26,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
27,5032,12,27,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
28,5033,12,28,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
29,5034,12,29,320,370,200.0,250.0,pre_swap,swap_proximal,False,GCAMP17
30,5035,12,30,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
31,5036,12,31,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
32,5037,12,32,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
33,5038,12,33,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
34,5039,12,34,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
35,5040,12,35,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
36,5041,12,36,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
37,5042,12,37,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP17
38,5043,12,38,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP17
39,5044,12,39,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
40,5045,12,40,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
41,5046,12,41,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
42,5047,12,42,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
43,5048,12,43,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
44,5049,12,44,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP17
45,5050,12,45,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
46,5051,12,46,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
47,5052,12,47,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
48,5053,12,48,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
49,5054,12,49,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
50,5055,12,50,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP17
51,5056,12,51,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
52,5057,12,52,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP17
53,5058,12,53,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
54,5059,12,54,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP17
55,5060,12,55,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
56,5061,12,56,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP17
57,5062,12,57,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP17
58,5063,12,58,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
59,5064,12,59,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP17
60,5065,12,60,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
61,5066,12,61,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
62,5067,12,62,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
63,5068,12,63,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP17
64,5069,12,64,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP17
65,5070,12,65,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
66,5071,12,66,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
67,5072,12,67,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
68,5073,12,68,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
69,5074,12,69,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
70,5075,12,70,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
71,5076,12,71,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
72,5077,12,72,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
73,5078,12,73,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
74,5079,12,74,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
75,5080,12,75,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
76,5081,12,76,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
77,5082,12,77,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
78,5083,12,78,200,250,320.0,370.0,post_swap,swap_proximal,False,GCAMP17
79,5084,12,79,200,250,320.0,370.0,post_swap,swap_proximal,True,GCAMP17
0,5085,14,0,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
1,5086,14,1,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
2,5087,14,2,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
3,5088,14,3,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
4,5089,14,4,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
5,5090,14,5,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
6,5091,14,6,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
7,5092,14,7,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
8,5093,14,8,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
9,5094,14,9,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
10,5095,14,10,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
11,5096,14,11,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
12,5097,14,12,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
13,5098,14,13,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
14,5099,14,14,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
15,5100,14,15,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
16,5101,14,16,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
17,5102,14,17,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
18,5103,14,18,200,250,80.0,130.0,pre_swap,swap_proximal,True,GCAMP17
19,5104,14,19,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
20,5105,14,20,200,250,80.0,130.0,pre_swap,swap_proximal,True,GCAMP17
21,5106,14,21,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
22,5107,14,22,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
23,5108,14,23,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
24,5109,14,24,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
25,5110,14,25,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
26,5111,14,26,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
27,5112,14,27,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
28,5113,14,28,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
29,5114,14,29,200,250,80.0,130.0,pre_swap,swap_proximal,False,GCAMP17
30,5115,14,30,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
31,5116,14,31,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
32,5117,14,32,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
33,5118,14,33,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
34,5119,14,34,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
35,5120,14,35,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
36,5121,14,36,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
37,5122,14,37,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
38,5123,14,38,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
39,5124,14,39,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
40,5125,14,40,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
41,5126,14,41,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
42,5127,14,42,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
43,5128,14,43,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
44,5129,14,44,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
45,5130,14,45,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
46,5131,14,46,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
47,5132,14,47,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
48,5133,14,48,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
49,5134,14,49,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
50,5135,14,50,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
51,5136,14,51,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
52,5137,14,52,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
53,5138,14,53,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
54,5139,14,54,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
55,5140,14,55,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
56,5141,14,56,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
57,5142,14,57,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
58,5143,14,58,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
59,5144,14,59,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
60,5145,14,60,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
61,5146,14,61,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
62,5147,14,62,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
63,5148,14,63,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
64,5149,14,64,80,130,200.0,250.0,post_swap,swap_proximal,False,GCAMP17
